pathway,k_overlap,K_pathway_size_in_background,n_gene_set_size,N_background_size,overlap_genes,p_value,padj,collection
GOBP_OSSIFICATION,5,440,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000147655;ENSG00000152785;ENSG00000163815,0.0059173848504852685,0.02010360442653947,GO_BP
GOBP_RESPONSE_TO_ALCOHOL,4,279,149,57622,ENSG00000104332;ENSG00000163347;ENSG00000185149;ENSG00000198650,0.00612880035456799,0.020376951606213233,GO_BP
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT,2,45,149,57622,ENSG00000109132;ENSG00000165462,0.006113072634716504,0.020376951606213233,GO_BP
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,4,278,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000147655;ENSG00000169862,0.0060528660641468585,0.020376951606213233,GO_BP
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION,2,45,149,57622,ENSG00000104332;ENSG00000152785,0.006113072634716504,0.020376951606213233,GO_BP
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,2,45,149,57622,ENSG00000030304;ENSG00000179915,0.006113072634716504,0.020376951606213233,GO_BP
GOBP_LEARNING_OR_MEMORY,4,284,149,57622,ENSG00000030304;ENSG00000104888;ENSG00000114200;ENSG00000179915,0.00651798574747778,0.021578693240586012,GO_BP
GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT,2,47,149,57622,ENSG00000157193;ENSG00000165462,0.00665249398418067,0.021930679320731193,GO_BP
GOBP_B_CELL_DIFFERENTIATION,3,148,149,57622,ENSG00000103375;ENSG00000104332;ENSG00000269404,0.006823656842389023,0.022400021195690546,GO_BP
GOBP_ANIMAL_ORGAN_REGENERATION,2,48,149,57622,ENSG00000163347;ENSG00000198650,0.006930033591508487,0.02253237218432165,GO_BP
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION,3,149,149,57622,ENSG00000101255;ENSG00000104332;ENSG00000170419,0.006950860313929558,0.02253237218432165,GO_BP
GOBP_NEUROTRANSMITTER_UPTAKE,2,48,149,57622,ENSG00000104888;ENSG00000179520,0.006930033591508487,0.02253237218432165,GO_BP
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT,3,150,149,57622,ENSG00000104332;ENSG00000131096;ENSG00000182271,0.007079466910571932,0.022854046707157523,GO_BP
GOBP_REPRODUCTIVE_BEHAVIOR,2,49,149,57622,ENSG00000163497;ENSG00000176399,0.007212754595685427,0.02299804539116091,GO_BP
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,2,49,149,57622,ENSG00000104332;ENSG00000172005,0.007212754595685427,0.02299804539116091,GO_BP
GOBP_REGULATION_OF_KETONE_METABOLIC_PROCESS,3,151,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000242366,0.007209480311206517,0.02299804539116091,GO_BP
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT,3,152,149,57622,ENSG00000163347;ENSG00000198650;ENSG00000242366,0.007340904137205963,0.023228706501836692,GO_BP
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,4,294,149,57622,ENSG00000065325;ENSG00000115263;ENSG00000179915;ENSG00000185149,0.00734480951086353,0.023228706501836692,GO_BP
GOBP_B_CELL_ACTIVATION,4,296,149,57622,ENSG00000103375;ENSG00000104332;ENSG00000240505;ENSG00000269404,0.007518074004354327,0.02349020713007095,GO_BP
GOBP_REGULATION_OF_CAMP_PKA_SIGNAL_TRANSDUCTION,2,50,149,57622,ENSG00000179915;ENSG00000185149,0.007500628715971615,0.02349020713007095,GO_BP
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,3,153,149,57622,ENSG00000104435;ENSG00000157193;ENSG00000171617,0.00747374195276676,0.02349020713007095,GO_BP
GOBP_ENSHEATHMENT_OF_NEURONS,3,154,149,57622,ENSG00000034971;ENSG00000123560;ENSG00000172005,0.007607997265249416,0.02358176044766552,GO_BP
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL,3,154,149,57622,ENSG00000104888;ENSG00000179915;ENSG00000185149,0.007607997265249416,0.02358176044766552,GO_BP
GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,2,51,149,57622,ENSG00000062038;ENSG00000110887,0.007793627781515005,0.02367315201155827,GO_BP
GOBP_RHYTHMIC_BEHAVIOR,2,51,149,57622,ENSG00000036672;ENSG00000185149,0.007793627781515005,0.02367315201155827,GO_BP
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,5,469,149,57622,ENSG00000065325;ENSG00000101255;ENSG00000115263;ENSG00000196660;ENSG00000198650,0.007685938237516042,0.02367315201155827,GO_BP
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,2,51,149,57622,ENSG00000101255;ENSG00000242366,0.007793627781515005,0.02367315201155827,GO_BP
GOBP_PROTEOLYSIS,10,1566,149,57622,ENSG00000036672;ENSG00000092009;ENSG00000101255;ENSG00000114200;ENSG00000119147;ENSG00000125851;ENSG00000157193;ENSG00000163815;ENSG00000171617;ENSG00000197561,0.007793068236646511,0.02367315201155827,GO_BP
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL,5,471,149,57622,ENSG00000034971;ENSG00000104888;ENSG00000136546;ENSG00000179915;ENSG00000185149,0.00782005149996205,0.02367315201155827,GO_BP
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,3,157,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000147655,0.008019302412391807,0.024182237507134986,GO_BP
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,4,302,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000111846;ENSG00000163347,0.008053970860231687,0.024193008993282826,GO_BP
GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY,2,53,149,57622,ENSG00000034971;ENSG00000104332,0.00839488861216791,0.025113063298236465,GO_BP
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,4,306,149,57622,ENSG00000101255;ENSG00000103888;ENSG00000182271;ENSG00000197561,0.008424819435526629,0.025113063298236465,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,2,54,149,57622,ENSG00000103888;ENSG00000197561,0.008703094581662059,0.025454915731327375,GO_BP
GOBP_MICROTUBULE_DEPOLYMERIZATION,2,54,149,57622,ENSG00000015592;ENSG00000104435,0.008703094581662059,0.025454915731327375,GO_BP
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,2,54,149,57622,ENSG00000179915;ENSG00000185149,0.008703094581662059,0.025454915731327375,GO_BP
GOBP_HINDBRAIN_DEVELOPMENT,3,161,149,57622,ENSG00000109132;ENSG00000165462;ENSG00000179915,0.008587757204862028,0.025454915731327375,GO_BP
GOBP_NEURON_MATURATION,2,54,149,57622,ENSG00000034971;ENSG00000163497,0.008703094581662059,0.025454915731327375,GO_BP
GOBP_WNT_SIGNALING_PATHWAY,5,485,149,57622,ENSG00000034971;ENSG00000062038;ENSG00000104332;ENSG00000147655;ENSG00000169862,0.008804759058215197,0.025655814783863008,GO_BP
GOBP_HETEROPHILIC_CELL_CELL_ADHESION,2,55,149,57622,ENSG00000162706;ENSG00000179915,0.009016313904442767,0.026114320164209393,GO_BP
GOBP_MONOATOMIC_ANION_TRANSPORT,3,164,149,57622,ENSG00000104888;ENSG00000142959;ENSG00000179520,0.009029244375542835,0.026114320164209393,GO_BP
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND,6,685,149,57622,ENSG00000065325;ENSG00000101255;ENSG00000103375;ENSG00000115263;ENSG00000196660;ENSG00000198650,0.009078340594416543,0.026159070305392853,GO_BP
GOBP_DETOXIFICATION,3,165,149,57622,ENSG00000103375;ENSG00000118777;ENSG00000196660,0.00917930772070804,0.026255519877613435,GO_BP
GOBP_INORGANIC_ANION_TRANSPORT,3,165,149,57622,ENSG00000104888;ENSG00000142959;ENSG00000179520,0.00917930772070804,0.026255519877613435,GO_BP
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS,2,56,149,57622,ENSG00000071539;ENSG00000120498,0.009334518953526893,0.026601669398695686,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,5,493,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000111846;ENSG00000185149;ENSG00000197561,0.009404357906601001,0.026702884858888977,GO_BP
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,3,167,149,57622,ENSG00000015592;ENSG00000104435;ENSG00000168309,0.00948380303105674,0.026830540938771432,GO_BP
GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION,2,57,149,57622,ENSG00000071539;ENSG00000120498,0.009657682209599186,0.027125186855841754,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,2,57,149,57622,ENSG00000034971;ENSG00000104332,0.009657682209599186,0.027125186855841754,GO_BP
GOBP_DEVELOPMENTAL_GROWTH,6,695,149,57622,ENSG00000030304;ENSG00000044012;ENSG00000104332;ENSG00000147655;ENSG00000162670;ENSG00000164530,0.00970275223884054,0.027153745474165252,GO_BP
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,4,320,149,57622,ENSG00000044012;ENSG00000138669;ENSG00000147655;ENSG00000152785,0.009810376278831752,0.027356533135953775,GO_BP
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,2,58,149,57622,ENSG00000104332;ENSG00000172005,0.00998577626064648,0.027647451710971393,GO_BP
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,2,58,149,57622,ENSG00000110887;ENSG00000197165,0.00998577626064648,0.027647451710971393,GO_BP
GOBP_SPHINGOLIPID_METABOLIC_PROCESS,3,171,149,57622,ENSG00000118777;ENSG00000141338;ENSG00000249948,0.010110344675374562,0.027893078572487268,GO_BP
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,3,172,149,57622,ENSG00000108231;ENSG00000168309;ENSG00000179915,0.01027065189354607,0.028235219693211456,GO_BP
GOBP_SECONDARY_METABOLIC_PROCESS,2,59,149,57622,ENSG00000062038;ENSG00000242366,0.010318773801592806,0.02826762682267325,GO_BP
GOBP_ERK1_AND_ERK2_CASCADE,4,327,149,57622,ENSG00000111846;ENSG00000115263;ENSG00000179915;ENSG00000196660,0.010555418753508567,0.028814441369226895,GO_BP
GOBP_CRANIAL_NERVE_DEVELOPMENT,2,60,149,57622,ENSG00000109132;ENSG00000165462,0.010656647633935873,0.028989062444762615,GO_BP
GOBP_MESENCHYME_DEVELOPMENT,4,330,149,57622,ENSG00000104332;ENSG00000109132;ENSG00000111846;ENSG00000166292,0.01088560972294923,0.02910139522748268,GO_BP
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,3,176,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000168309,0.010926642705727478,0.02910139522748268,GO_BP
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,3,177,149,57622,ENSG00000104888;ENSG00000182938;ENSG00000183034,0.011094342718456482,0.02910139522748268,GO_BP
GOBP_REGULATION_OF_LIPID_LOCALIZATION,3,175,149,57622,ENSG00000119147;ENSG00000141338;ENSG00000170419,0.010760425932163873,0.02910139522748268,GO_BP
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,4,332,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000147655;ENSG00000169862,0.011109401520003028,0.02910139522748268,GO_BP
GOBP_CALCIUM_ION_HOMEOSTASIS,4,329,149,57622,ENSG00000103888;ENSG00000184544;ENSG00000197561;ENSG00000274736,0.010774814919401266,0.02910139522748268,GO_BP
GOBP_HOMOPHILIC_CELL_CELL_ADHESION,3,177,149,57622,ENSG00000062038;ENSG00000162706;ENSG00000175161,0.011094342718456482,0.02910139522748268,GO_BP
GOBP_DENDRITIC_SPINE_MORPHOGENESIS,2,61,149,57622,ENSG00000157193;ENSG00000169862,0.010999370665384521,0.02910139522748268,GO_BP
GOBP_GLUTATHIONE_METABOLIC_PROCESS,2,61,149,57622,ENSG00000134201;ENSG00000163106,0.010999370665384521,0.02910139522748268,GO_BP
GOBP_GLIOGENESIS,4,330,149,57622,ENSG00000034971;ENSG00000109132;ENSG00000123560;ENSG00000157193,0.01088560972294923,0.02910139522748268,GO_BP
GOBP_KERATINOCYTE_DIFFERENTIATION,3,177,149,57622,ENSG00000062038;ENSG00000167767;ENSG00000175832,0.011094342718456482,0.02910139522748268,GO_BP
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,4,335,149,57622,ENSG00000034971;ENSG00000111846;ENSG00000166292;ENSG00000179915,0.011450620620834217,0.029596620740893757,GO_BP
GOBP_PEPTIDE_METABOLIC_PROCESS,2,62,149,57622,ENSG00000092009;ENSG00000197561,0.01134691590949751,0.029596620740893757,GO_BP
GOBP_RESPONSE_TO_METAL_ION,4,335,149,57622,ENSG00000163347;ENSG00000179915;ENSG00000196660;ENSG00000198650,0.011450620620834217,0.029596620740893757,GO_BP
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,3,179,149,57622,ENSG00000104332;ENSG00000111846;ENSG00000166292,0.011434201378311807,0.029596620740893757,GO_BP
GOBP_ENDOCYTOSIS,6,723,149,57622,ENSG00000104888;ENSG00000133800;ENSG00000157193;ENSG00000168079;ENSG00000197561;ENSG00000204936,0.011613492372458817,0.02991820220454622,GO_BP
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,3,181,149,57622,ENSG00000030304;ENSG00000141668;ENSG00000179915,0.011780019259182265,0.03024704615063961,GO_BP
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,2,64,149,57622,ENSG00000034971;ENSG00000104332,0.012056365617040482,0.030454066396290568,GO_BP
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,8,1179,149,57622,ENSG00000034971;ENSG00000111846;ENSG00000115263;ENSG00000129474;ENSG00000166292;ENSG00000179915;ENSG00000196660;ENSG00000197561,0.011954624730925643,0.030454066396290568,GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS,2,64,149,57622,ENSG00000162670;ENSG00000179915,0.012056365617040482,0.030454066396290568,GO_BP
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,2,64,149,57622,ENSG00000114200;ENSG00000185149,0.012056365617040482,0.030454066396290568,GO_BP
GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION,2,64,149,57622,ENSG00000179915;ENSG00000185149,0.012056365617040482,0.030454066396290568,GO_BP
GOBP_TUBE_MORPHOGENESIS,7,954,149,57622,ENSG00000092009;ENSG00000104332;ENSG00000120254;ENSG00000147655;ENSG00000165197;ENSG00000166292;ENSG00000179915,0.012397215150891828,0.03121370028282797,GO_BP
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,3,185,149,57622,ENSG00000101255;ENSG00000123560;ENSG00000163106,0.012489598226231276,0.03134486264518688,GO_BP
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID,2,66,149,57622,ENSG00000162670;ENSG00000198650,0.012784782968372651,0.0319825117343856,GO_BP
GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,3,188,149,57622,ENSG00000104888;ENSG00000136546;ENSG00000179520,0.013037543175181887,0.03251028394324201,GO_BP
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,3,189,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000104435,0.013223203142257221,0.03255586090087379,GO_BP
GOBP_STEROID_METABOLIC_PROCESS,4,349,149,57622,ENSG00000073734;ENSG00000103375;ENSG00000197165;ENSG00000242366,0.013132004345876887,0.03255586090087379,GO_BP
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,2,67,149,57622,ENSG00000092009;ENSG00000197561,0.013156038158782886,0.03255586090087379,GO_BP
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,5,537,149,57622,ENSG00000036672;ENSG00000071539;ENSG00000109132;ENSG00000162670;ENSG00000168309,0.013210604225836583,0.03255586090087379,GO_BP
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS,4,353,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000103375;ENSG00000242366,0.013639739380569137,0.032752213697786386,GO_BP
GOBP_RECEPTOR_CLUSTERING,2,68,149,57622,ENSG00000030304;ENSG00000179915,0.01353195584596532,0.032752213697786386,GO_BP
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,2,68,149,57622,ENSG00000168309;ENSG00000242366,0.01353195584596532,0.032752213697786386,GO_BP
GOBP_PHOSPHORYLATION,6,747,149,57622,ENSG00000030304;ENSG00000101255;ENSG00000103888;ENSG00000104332;ENSG00000182271;ENSG00000197561,0.013451140329721228,0.032752213697786386,GO_BP
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION,5,541,149,57622,ENSG00000015592;ENSG00000034971;ENSG00000104332;ENSG00000104435;ENSG00000168309,0.013601242163174678,0.032752213697786386,GO_BP
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,2,68,149,57622,ENSG00000101255;ENSG00000197561,0.01353195584596532,0.032752213697786386,GO_BP
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,3,191,149,57622,ENSG00000120254;ENSG00000134201;ENSG00000163106,0.013599050672997694,0.032752213697786386,GO_BP
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE,2,68,149,57622,ENSG00000071539;ENSG00000120498,0.01353195584596532,0.032752213697786386,GO_BP
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY,4,354,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000147655;ENSG00000169862,0.01376859636135735,0.03279979577117457,GO_BP
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,2,69,149,57622,ENSG00000104332;ENSG00000170419,0.013912509774405665,0.03279979577117457,GO_BP
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,2,69,149,57622,ENSG00000071539;ENSG00000163106,0.013912509774405665,0.03279979577117457,GO_BP
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,2,69,149,57622,ENSG00000110887;ENSG00000198650,0.013912509774405665,0.03279979577117457,GO_BP
GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY,2,69,149,57622,ENSG00000034971;ENSG00000104332,0.013912509774405665,0.03279979577117457,GO_BP
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS,3,192,149,57622,ENSG00000071539;ENSG00000104332;ENSG00000163106,0.013789241451665324,0.03279979577117457,GO_BP
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,2,70,149,57622,ENSG00000166292;ENSG00000175832,0.014297673791589622,0.03350478978872508,GO_BP
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT,2,70,149,57622,ENSG00000073734;ENSG00000179520,0.014297673791589622,0.03350478978872508,GO_BP
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,2,71,149,57622,ENSG00000104888;ENSG00000179520,0.014687421847651618,0.03421201855530826,GO_BP
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,2,71,149,57622,ENSG00000141668;ENSG00000179915,0.014687421847651618,0.03421201855530826,GO_BP
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION,2,72,149,57622,ENSG00000071539;ENSG00000120498,0.015081727995024777,0.03502562501531128,GO_BP
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,8,1233,149,57622,ENSG00000092009;ENSG00000102683;ENSG00000104332;ENSG00000164530;ENSG00000165197;ENSG00000166292;ENSG00000179915;ENSG00000185149,0.015265938116435054,0.03534791623388831,GO_BP
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,4,368,149,57622,ENSG00000073734;ENSG00000110887;ENSG00000197165;ENSG00000198650,0.015654345057358333,0.036139704613129923,GO_BP
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,7,1003,149,57622,ENSG00000103888;ENSG00000111846;ENSG00000116748;ENSG00000133800;ENSG00000186198;ENSG00000197165;ENSG00000249948,0.015898014390329514,0.03659365442507799,GO_BP
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT,3,204,149,57622,ENSG00000115263;ENSG00000119147;ENSG00000185149,0.01618997345475019,0.03715575028848274,GO_BP
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,2,75,149,57622,ENSG00000179915;ENSG00000185149,0.01629173703650067,0.03727932768940448,GO_BP
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,4,374,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000163347;ENSG00000182271,0.0165098257891923,0.03766757907328918,GO_BP
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,3,208,149,57622,ENSG00000108381;ENSG00000110887;ENSG00000198650,0.017039031631854266,0.03876130587597257,GO_BP
GOBP_HOMOLOGOUS_RECOMBINATION,2,77,149,57622,ENSG00000071539;ENSG00000120498,0.0171207290537414,0.03883360700819478,GO_BP
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS,4,383,149,57622,ENSG00000070748;ENSG00000129474;ENSG00000141338;ENSG00000164303,0.017847122902197303,0.04016836202000844,GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,3,212,149,57622,ENSG00000110887;ENSG00000163347;ENSG00000197561,0.017912604244361148,0.04016836202000844,GO_BP
GOBP_REGULATION_OF_PROTEIN_TARGETING,2,79,149,57622,ENSG00000103888;ENSG00000186198,0.017967339309720998,0.04016836202000844,GO_BP
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM,2,79,149,57622,ENSG00000109132;ENSG00000165462,0.017967339309720998,0.04016836202000844,GO_BP
GOBP_ACIDIC_AMINO_ACID_TRANSPORT,2,79,149,57622,ENSG00000104888;ENSG00000179520,0.017967339309720998,0.04016836202000844,GO_BP
GOBP_CARTILAGE_DEVELOPMENT,3,216,149,57622,ENSG00000138669;ENSG00000147655;ENSG00000152785,0.018810740150408078,0.04162159931800879,GO_BP
GOBP_NEURAL_RETINA_DEVELOPMENT,2,81,149,57622,ENSG00000104888;ENSG00000179520,0.018831366272415287,0.04162159931800879,GO_BP
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE,2,81,149,57622,ENSG00000108231;ENSG00000179915,0.018831366272415287,0.04162159931800879,GO_BP
GOBP_PIGMENT_METABOLIC_PROCESS,2,81,149,57622,ENSG00000062038;ENSG00000242366,0.018831366272415287,0.04162159931800879,GO_BP
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,2,82,149,57622,ENSG00000103888;ENSG00000184544,0.01926984847430954,0.04247009097170771,GO_BP
GOBP_REGULATION_OF_PROTEIN_STABILITY,4,393,149,57622,ENSG00000036672;ENSG00000168309;ENSG00000186198;ENSG00000249948,0.019410076149793457,0.04265830295067602,GO_BP
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS,3,220,149,57622,ENSG00000118777;ENSG00000141338;ENSG00000249948,0.01973347821631417,0.04312541025924838,GO_BP
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,2,83,149,57622,ENSG00000104332;ENSG00000147655,0.01971260999696304,0.04312541025924838,GO_BP
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT,2,84,149,57622,ENSG00000119147;ENSG00000141338,0.020159626093484345,0.04348909973531717,GO_BP
GOBP_LOCOMOTORY_BEHAVIOR,3,222,149,57622,ENSG00000036672;ENSG00000163106;ENSG00000185149,0.020204082537195165,0.04348909973531717,GO_BP
GOBP_REGULATION_OF_CELL_ADHESION,6,818,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000111846;ENSG00000168309;ENSG00000185149;ENSG00000197561,0.02006313227345101,0.04348909973531717,GO_BP
GOBP_RESPONSE_TO_KETONE,3,222,149,57622,ENSG00000104332;ENSG00000163347;ENSG00000198650,0.020204082537195165,0.04348909973531717,GO_BP
GOBP_KERATINIZATION,2,84,149,57622,ENSG00000062038;ENSG00000167767,0.020159626093484345,0.04348909973531717,GO_BP
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,7,1054,149,57622,ENSG00000062038;ENSG00000101255;ENSG00000104332;ENSG00000109132;ENSG00000147655;ENSG00000164530;ENSG00000166091,0.020235288051651434,0.04348909973531717,GO_BP
GOBP_RESPONSE_TO_CAMP,2,85,149,57622,ENSG00000103375;ENSG00000198650,0.020610872114828906,0.04405290798169475,GO_BP
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,2,85,149,57622,ENSG00000034971;ENSG00000163347,0.020610872114828906,0.04405290798169475,GO_BP
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION,3,224,149,57622,ENSG00000133800;ENSG00000165197;ENSG00000197561,0.020680847577837155,0.04408136826180084,GO_BP
GOBP_SYNAPSE_ORGANIZATION,5,604,149,57622,ENSG00000030304;ENSG00000141668;ENSG00000157193;ENSG00000169862;ENSG00000179915,0.020811931181896007,0.04423956956151665,GO_BP
GOBP_RESPONSE_TO_OSMOTIC_STRESS,2,86,149,57622,ENSG00000136546;ENSG00000157005,0.021066323509463983,0.04453695568033418,GO_BP
GOBP_RESPONSE_TO_VITAMIN,2,86,149,57622,ENSG00000104332;ENSG00000114200,0.021066323509463983,0.04453695568033418,GO_BP
GOBP_MYELOID_LEUKOCYTE_MIGRATION,3,226,149,57622,ENSG00000165197;ENSG00000204936;ENSG00000274736,0.02116377550187296,0.044621727209911005,GO_BP
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION,5,609,149,57622,ENSG00000108231;ENSG00000109132;ENSG00000157193;ENSG00000169862;ENSG00000179915,0.021473057933691312,0.045029754912161296,GO_BP
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,8,1314,149,57622,ENSG00000092009;ENSG00000104332;ENSG00000120254;ENSG00000157193;ENSG00000165197;ENSG00000165462;ENSG00000166292;ENSG00000179915,0.021416984815678858,0.045029754912161296,GO_BP
GOBP_SENSORY_PERCEPTION_OF_PAIN,2,88,149,57622,ENSG00000166292;ENSG00000233670,0.02198974469803211,0.04574337266061225,GO_BP
GOBP_CYTOSKELETON_ORGANIZATION,9,1578,149,57622,ENSG00000015592;ENSG00000034971;ENSG00000104332;ENSG00000104435;ENSG00000129474;ENSG00000135406;ENSG00000167767;ENSG00000167916;ENSG00000168309,0.021972493551582557,0.04574337266061225,GO_BP
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS,2,88,149,57622,ENSG00000110887;ENSG00000198650,0.02198974469803211,0.04574337266061225,GO_BP
GOBP_REGULATION_OF_GROWTH,5,614,149,57622,ENSG00000030304;ENSG00000104332;ENSG00000108231;ENSG00000164530;ENSG00000168309,0.022147745600864372,0.04594918953992662,GO_BP
