pathway,k_overlap,K_pathway_size_in_background,n_gene_set_size,N_background_size,overlap_genes,p_value,padj,collection
GOBP_ADAPTIVE_IMMUNE_RESPONSE,43,770,182,57622,ENSG00000012817;ENSG00000132465;ENSG00000183734;ENSG00000211592;ENSG00000211598;ENSG00000211637;ENSG00000211640;ENSG00000211648;ENSG00000211651;ENSG00000211653;ENSG00000211659;ENSG00000211660;ENSG00000211662;ENSG00000211663;ENSG00000211666;ENSG00000211668;ENSG00000211677;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899;ENSG00000211935;ENSG00000211937;ENSG00000211938;ENSG00000211941;ENSG00000211943;ENSG00000211945;ENSG00000211947;ENSG00000211949;ENSG00000211959;ENSG00000211964;ENSG00000211966;ENSG00000224373;ENSG00000224650;ENSG00000239951;ENSG00000241755;ENSG00000243466;ENSG00000244437;ENSG00000278196,1.6151239264730562e-40,1.2856386454725528e-37,GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,22,189,182,57622,ENSG00000090382;ENSG00000115386;ENSG00000124102;ENSG00000132465;ENSG00000137673;ENSG00000145824;ENSG00000163735;ENSG00000164816;ENSG00000164822;ENSG00000169429;ENSG00000172016;ENSG00000172023;ENSG00000187908;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899;ENSG00000239951;ENSG00000275896,5.036736055591294e-28,2.004620950125335e-25,GO_BP
GOBP_B_CELL_MEDIATED_IMMUNITY,22,193,182,57622,ENSG00000211592;ENSG00000211677;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211935;ENSG00000211937;ENSG00000211938;ENSG00000211941;ENSG00000211943;ENSG00000211945;ENSG00000211947;ENSG00000211949;ENSG00000211959;ENSG00000211964;ENSG00000211966;ENSG00000224373;ENSG00000224650,8.119380110120002e-28,2.1543421892185075e-25,GO_BP
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,26,475,182,57622,ENSG00000012817;ENSG00000100604;ENSG00000188373;ENSG00000204936;ENSG00000211592;ENSG00000211677;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211935;ENSG00000211937;ENSG00000211938;ENSG00000211941;ENSG00000211943;ENSG00000211945;ENSG00000211947;ENSG00000211949;ENSG00000211959;ENSG00000211964;ENSG00000211966;ENSG00000224373;ENSG00000224650,2.2363468830565658e-24,4.450330297282566e-22,GO_BP
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,24,409,182,57622,ENSG00000012817;ENSG00000183734;ENSG00000211592;ENSG00000211677;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211935;ENSG00000211937;ENSG00000211938;ENSG00000211941;ENSG00000211943;ENSG00000211945;ENSG00000211947;ENSG00000211949;ENSG00000211959;ENSG00000211964;ENSG00000211966;ENSG00000224373;ENSG00000224650,2.8093141879168135e-23,4.472428187163567e-21,GO_BP
GOBP_HUMORAL_IMMUNE_RESPONSE,22,312,182,57622,ENSG00000090382;ENSG00000115386;ENSG00000124102;ENSG00000132465;ENSG00000137673;ENSG00000145824;ENSG00000163735;ENSG00000164816;ENSG00000164822;ENSG00000169429;ENSG00000172016;ENSG00000172023;ENSG00000187908;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899;ENSG00000239951;ENSG00000275896,3.731308932205505e-23,4.950203183392637e-21,GO_BP
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,23,370,182,57622,ENSG00000012817;ENSG00000211592;ENSG00000211677;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211935;ENSG00000211937;ENSG00000211938;ENSG00000211941;ENSG00000211943;ENSG00000211945;ENSG00000211947;ENSG00000211949;ENSG00000211959;ENSG00000211964;ENSG00000211966;ENSG00000224373;ENSG00000224650,6.496938058374405e-23,7.387946706380038e-21,GO_BP
GOBP_IMMUNE_EFFECTOR_PROCESS,28,739,182,57622,ENSG00000012817;ENSG00000100604;ENSG00000154269;ENSG00000183734;ENSG00000188373;ENSG00000204936;ENSG00000211592;ENSG00000211677;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211935;ENSG00000211937;ENSG00000211938;ENSG00000211941;ENSG00000211943;ENSG00000211945;ENSG00000211947;ENSG00000211949;ENSG00000211959;ENSG00000211964;ENSG00000211966;ENSG00000224373;ENSG00000224650,7.047620020762121e-22,7.01238192065831e-20,GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,40,1883,182,57622,ENSG00000090382;ENSG00000100604;ENSG00000115386;ENSG00000117983;ENSG00000124102;ENSG00000124882;ENSG00000132465;ENSG00000134193;ENSG00000134240;ENSG00000137673;ENSG00000140279;ENSG00000145824;ENSG00000148346;ENSG00000149968;ENSG00000154269;ENSG00000163735;ENSG00000164816;ENSG00000164822;ENSG00000165376;ENSG00000166825;ENSG00000169429;ENSG00000172016;ENSG00000172023;ENSG00000174992;ENSG00000179914;ENSG00000187908;ENSG00000188257;ENSG00000188373;ENSG00000198788;ENSG00000204936;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899;ENSG00000239951;ENSG00000259823;ENSG00000275896,8.27503992933954e-22,7.318813093060304e-20,GO_BP
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,21,356,182,57622,ENSG00000090382;ENSG00000100604;ENSG00000124102;ENSG00000132465;ENSG00000137673;ENSG00000148346;ENSG00000164816;ENSG00000164822;ENSG00000174992;ENSG00000187908;ENSG00000188257;ENSG00000188373;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899;ENSG00000239951;ENSG00000259823,1.5528355889408862e-20,1.2360571287969453e-18,GO_BP
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,14,88,182,57622,ENSG00000124102;ENSG00000132465;ENSG00000137673;ENSG00000164816;ENSG00000164822;ENSG00000187908;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899;ENSG00000239951,3.100721234857202e-20,2.2437946390421205e-18,GO_BP
GOBP_RESPONSE_TO_BACTERIUM,26,745,182,57622,ENSG00000090382;ENSG00000100604;ENSG00000124102;ENSG00000132465;ENSG00000134193;ENSG00000134240;ENSG00000137673;ENSG00000148346;ENSG00000149968;ENSG00000163735;ENSG00000164816;ENSG00000164822;ENSG00000169429;ENSG00000174992;ENSG00000187908;ENSG00000188257;ENSG00000188373;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899;ENSG00000239951;ENSG00000259823,1.7138041540578604e-19,1.136823422191714e-17,GO_BP
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,30,1227,182,57622,ENSG00000090382;ENSG00000100604;ENSG00000115386;ENSG00000124102;ENSG00000124882;ENSG00000132465;ENSG00000137673;ENSG00000145824;ENSG00000148346;ENSG00000149968;ENSG00000154269;ENSG00000163735;ENSG00000164816;ENSG00000164822;ENSG00000165376;ENSG00000169429;ENSG00000172016;ENSG00000172023;ENSG00000174992;ENSG00000187908;ENSG00000204936;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899;ENSG00000239951;ENSG00000275896,4.309427791499419e-18,2.6386957861796437e-16,GO_BP
GOBP_HORMONE_METABOLIC_PROCESS,14,256,182,57622,ENSG00000073067;ENSG00000073737;ENSG00000112818;ENSG00000118785;ENSG00000140274;ENSG00000140279;ENSG00000163586;ENSG00000166825;ENSG00000167755;ENSG00000170835;ENSG00000175426;ENSG00000196616;ENSG00000197888;ENSG00000248144,1.264523350561793e-13,7.189718478908481e-12,GO_BP
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,9,75,182,57622,ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,2.6901801927828858e-12,1.4275889556367848e-10,GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,10,140,182,57622,ENSG00000115386;ENSG00000137673;ENSG00000145824;ENSG00000163735;ENSG00000164816;ENSG00000164822;ENSG00000169429;ENSG00000172016;ENSG00000172023;ENSG00000187908,3.098527047707895e-11,1.5415172062346776e-09,GO_BP
GOBP_REGULATION_OF_HORMONE_LEVELS,16,564,182,57622,ENSG00000073067;ENSG00000073737;ENSG00000100604;ENSG00000112818;ENSG00000118785;ENSG00000140274;ENSG00000140279;ENSG00000163586;ENSG00000166825;ENSG00000167755;ENSG00000170835;ENSG00000175426;ENSG00000183844;ENSG00000196616;ENSG00000197888;ENSG00000248144,4.538354688047562e-11,2.1250178421681525e-09,GO_BP
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,9,132,182,57622,ENSG00000090382;ENSG00000100604;ENSG00000137673;ENSG00000164816;ENSG00000164822;ENSG00000174992;ENSG00000187908;ENSG00000188257;ENSG00000188373,4.658267283190238e-10,2.0599893096774608e-08,GO_BP
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,24,1685,182,57622,ENSG00000015413;ENSG00000066405;ENSG00000091138;ENSG00000101144;ENSG00000103375;ENSG00000104267;ENSG00000107159;ENSG00000115386;ENSG00000118785;ENSG00000124882;ENSG00000133742;ENSG00000134240;ENSG00000140279;ENSG00000148346;ENSG00000149968;ENSG00000160182;ENSG00000163017;ENSG00000163586;ENSG00000163735;ENSG00000167244;ENSG00000169429;ENSG00000172016;ENSG00000172023;ENSG00000188257,8.991239408025491e-10,3.766856088835943e-08,GO_BP
GOBP_DIGESTION,9,144,182,57622,ENSG00000090402;ENSG00000145113;ENSG00000160182;ENSG00000163586;ENSG00000165376;ENSG00000170835;ENSG00000184956;ENSG00000198788;ENSG00000275896,1.0105011708445795e-09,4.0217946599614265e-08,GO_BP
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,8,107,182,57622,ENSG00000090382;ENSG00000100604;ENSG00000137673;ENSG00000164816;ENSG00000164822;ENSG00000187908;ENSG00000211899;ENSG00000259823,2.1183743045890013e-09,8.029647364061167e-08,GO_BP
GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,6,39,182,57622,ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897,2.7344405490940127e-09,9.893703077631063e-08,GO_BP
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,6,51,182,57622,ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897,1.4627160975871028e-08,5.062269624692756e-07,GO_BP
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,9,218,182,57622,ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,3.773191230283769e-08,1.251441758044117e-06,GO_BP
GOBP_COMPLEMENT_ACTIVATION,6,66,182,57622,ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897,7.095497216607917e-08,2.259206313767961e-06,GO_BP
GOBP_DIGESTIVE_SYSTEM_PROCESS,7,112,182,57622,ENSG00000145113;ENSG00000160182;ENSG00000163586;ENSG00000165376;ENSG00000170835;ENSG00000184956;ENSG00000198788,7.650380474886938e-08,2.342193406926924e-06,GO_BP
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,21,1667,182,57622,ENSG00000007306;ENSG00000066405;ENSG00000102837;ENSG00000124882;ENSG00000154269;ENSG00000162896;ENSG00000167244;ENSG00000169429;ENSG00000183734;ENSG00000188257;ENSG00000188373;ENSG00000204936;ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,8.731080756473294e-08,2.5740519563528674e-06,GO_BP
GOBP_RESPONSE_TO_NITROGEN_COMPOUND,17,1110,182,57622,ENSG00000015413;ENSG00000091138;ENSG00000101144;ENSG00000103375;ENSG00000104267;ENSG00000115386;ENSG00000124882;ENSG00000134240;ENSG00000140279;ENSG00000148346;ENSG00000149968;ENSG00000160182;ENSG00000163586;ENSG00000167244;ENSG00000172016;ENSG00000172023;ENSG00000188257,1.077867261572601e-07,3.0642226436135368e-06,GO_BP
GOBP_CELL_ADHESION,20,1555,182,57622,ENSG00000066405;ENSG00000101144;ENSG00000102837;ENSG00000102854;ENSG00000105664;ENSG00000118785;ENSG00000134762;ENSG00000145113;ENSG00000145423;ENSG00000148600;ENSG00000165376;ENSG00000167080;ENSG00000167244;ENSG00000169429;ENSG00000172016;ENSG00000183734;ENSG00000184292;ENSG00000188257;ENSG00000204936;ENSG00000275896,1.3020118712288058e-07,3.573798101717688e-06,GO_BP
GOBP_ISOPRENOID_METABOLIC_PROCESS,7,123,182,57622,ENSG00000073067;ENSG00000073737;ENSG00000134240;ENSG00000163586;ENSG00000170835;ENSG00000196616;ENSG00000248144,1.4567388891065627e-07,3.865213852429413e-06,GO_BP
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,7,125,182,57622,ENSG00000090382;ENSG00000100604;ENSG00000145824;ENSG00000164816;ENSG00000164822;ENSG00000169429;ENSG00000188257,1.6268278557359326e-07,4.177274106986459e-06,GO_BP
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,10,344,182,57622,ENSG00000060718;ENSG00000105664;ENSG00000123500;ENSG00000133392;ENSG00000137673;ENSG00000145423;ENSG00000149968;ENSG00000196611;ENSG00000206075;ENSG00000275896,1.7403917982087472e-07,4.198035973861099e-06,GO_BP
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS,20,1583,182,57622,ENSG00000012817;ENSG00000066405;ENSG00000101144;ENSG00000104267;ENSG00000105664;ENSG00000106483;ENSG00000114374;ENSG00000115386;ENSG00000118785;ENSG00000124882;ENSG00000134240;ENSG00000145423;ENSG00000148346;ENSG00000160182;ENSG00000167244;ENSG00000169429;ENSG00000172016;ENSG00000172023;ENSG00000188257;ENSG00000243709,1.7278205398297075e-07,4.198035973861099e-06,GO_BP
GOBP_COLLAGEN_CATABOLIC_PROCESS,5,45,182,57622,ENSG00000137673;ENSG00000149968;ENSG00000167755;ENSG00000196611;ENSG00000275896,3.280478234402936e-07,7.680178454660992e-06,GO_BP
GOBP_DITERPENOID_METABOLIC_PROCESS,6,94,182,57622,ENSG00000073067;ENSG00000073737;ENSG00000163586;ENSG00000170835;ENSG00000196616;ENSG00000248144,5.909765244348441e-07,1.3440494670003881e-05,GO_BP
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,10,398,182,57622,ENSG00000162896;ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,6.579602647990668e-07,1.4548232521668254e-05,GO_BP
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION,20,1737,182,57622,ENSG00000101144;ENSG00000105664;ENSG00000106483;ENSG00000115386;ENSG00000124882;ENSG00000137673;ENSG00000145423;ENSG00000154269;ENSG00000160182;ENSG00000163735;ENSG00000166869;ENSG00000167244;ENSG00000169429;ENSG00000172016;ENSG00000172023;ENSG00000183734;ENSG00000184292;ENSG00000188257;ENSG00000188373;ENSG00000206075,7.353869297350199e-07,1.5820756650515563e-05,GO_BP
GOBP_RETINOL_METABOLIC_PROCESS,5,55,182,57622,ENSG00000073737;ENSG00000163586;ENSG00000170835;ENSG00000196616;ENSG00000248144,9.104863562090727e-07,1.9072293145853206e-05,GO_BP
GOBP_REGULATION_OF_IMMUNE_RESPONSE,15,1015,182,57622,ENSG00000102837;ENSG00000124882;ENSG00000154269;ENSG00000162896;ENSG00000183734;ENSG00000204936;ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,9.692096999479386e-07,1.9781818491245106e-05,GO_BP
GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM,4,25,182,57622,ENSG00000145113;ENSG00000160182;ENSG00000184956;ENSG00000198788,1.1564053874497031e-06,2.3012467210249092e-05,GO_BP
GOBP_RESPONSE_TO_HORMONE,14,942,182,57622,ENSG00000012817;ENSG00000066405;ENSG00000101144;ENSG00000104267;ENSG00000106483;ENSG00000115386;ENSG00000118785;ENSG00000124882;ENSG00000134240;ENSG00000160182;ENSG00000167244;ENSG00000172016;ENSG00000172023;ENSG00000188257,2.113831162030283e-06,4.1039258657953784e-05,GO_BP
GOBP_HOMEOSTATIC_PROCESS,20,1877,182,57622,ENSG00000066230;ENSG00000066405;ENSG00000080493;ENSG00000091138;ENSG00000104267;ENSG00000105664;ENSG00000106483;ENSG00000118785;ENSG00000145113;ENSG00000148346;ENSG00000148600;ENSG00000154269;ENSG00000160182;ENSG00000163586;ENSG00000166869;ENSG00000169876;ENSG00000184956;ENSG00000188257;ENSG00000188373;ENSG00000198788,2.3863797777733283e-06,4.516018017222643e-05,GO_BP
GOBP_CELL_KILLING,8,267,182,57622,ENSG00000090382;ENSG00000100604;ENSG00000145824;ENSG00000164816;ENSG00000164822;ENSG00000169429;ENSG00000188257;ENSG00000211896,2.439557471615247e-06,4.516018017222643e-05,GO_BP
GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST,3,9,182,57622,ENSG00000132465;ENSG00000211890;ENSG00000211895,2.5673384324001706e-06,4.644548618614854e-05,GO_BP
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,10,469,182,57622,ENSG00000101144;ENSG00000104267;ENSG00000115386;ENSG00000124882;ENSG00000134240;ENSG00000160182;ENSG00000167244;ENSG00000172016;ENSG00000172023;ENSG00000188257,2.8520801233699084e-06,5.045012840449882e-05,GO_BP
GOBP_RETINOIC_ACID_METABOLIC_PROCESS,4,32,182,57622,ENSG00000073067;ENSG00000073737;ENSG00000196616;ENSG00000248144,3.2309689398431562e-06,5.59098103503294e-05,GO_BP
GOBP_TISSUE_HOMEOSTASIS,8,279,182,57622,ENSG00000066405;ENSG00000105664;ENSG00000118785;ENSG00000145113;ENSG00000148600;ENSG00000160182;ENSG00000184956;ENSG00000198788,3.3737763853486684e-06,5.713885112207532e-05,GO_BP
GOBP_RENAL_FILTRATION,4,33,182,57622,ENSG00000132465;ENSG00000211890;ENSG00000211895;ENSG00000239951,3.6675560474089676e-06,6.082030445286538e-05,GO_BP
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,11,601,182,57622,ENSG00000154269;ENSG00000162896;ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,3.892507574262767e-06,6.323338834924821e-05,GO_BP
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,15,1157,182,57622,ENSG00000124882;ENSG00000154269;ENSG00000167244;ENSG00000169429;ENSG00000183734;ENSG00000204936;ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,4.748374797931389e-06,7.559412678306772e-05,GO_BP
GOBP_LOCOMOTION,16,1333,182,57622,ENSG00000015413;ENSG00000100604;ENSG00000101144;ENSG00000137673;ENSG00000140274;ENSG00000140279;ENSG00000140807;ENSG00000145423;ENSG00000145824;ENSG00000148346;ENSG00000149968;ENSG00000163735;ENSG00000169429;ENSG00000183734;ENSG00000184292;ENSG00000188373,5.9739683415024025e-06,9.324076078109632e-05,GO_BP
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,9,413,182,57622,ENSG00000073067;ENSG00000107159;ENSG00000134240;ENSG00000135220;ENSG00000137673;ENSG00000145423;ENSG00000148346;ENSG00000163586;ENSG00000197888,7.594305877358335e-06,0.00011625129766110066,GO_BP
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND,15,1222,182,57622,ENSG00000015413;ENSG00000091138;ENSG00000101144;ENSG00000103375;ENSG00000104267;ENSG00000118785;ENSG00000134240;ENSG00000148346;ENSG00000149968;ENSG00000163017;ENSG00000163586;ENSG00000163735;ENSG00000167244;ENSG00000169429;ENSG00000188257,9.070199271427929e-06,0.00013127052036466605,GO_BP
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT,6,150,182,57622,ENSG00000066405;ENSG00000134240;ENSG00000145423;ENSG00000163586;ENSG00000167244;ENSG00000169429,8.966389022990632e-06,0.00013127052036466605,GO_BP
GOBP_RESPIRATORY_BURST,4,41,182,57622,ENSG00000132465;ENSG00000169429;ENSG00000211890;ENSG00000211895,8.899174684895056e-06,0.00013127052036466605,GO_BP
GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE,4,43,182,57622,ENSG00000145113;ENSG00000160182;ENSG00000184956;ENSG00000198788,1.0791385299689739e-05,0.0001533918339027327,GO_BP
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,12,810,182,57622,ENSG00000124882;ENSG00000154269;ENSG00000204936;ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,1.187875233756963e-05,0.00016588573439834078,GO_BP
GOBP_GROWTH,13,967,182,57622,ENSG00000066405;ENSG00000105664;ENSG00000118785;ENSG00000124882;ENSG00000140807;ENSG00000145423;ENSG00000163586;ENSG00000167080;ENSG00000167244;ENSG00000167755;ENSG00000168243;ENSG00000205277;ENSG00000275896,1.4258644610149035e-05,0.00019568760533928675,GO_BP
GOBP_MONOATOMIC_ANION_TRANSPORT,6,164,182,57622,ENSG00000016490;ENSG00000016602;ENSG00000080493;ENSG00000091138;ENSG00000104267;ENSG00000155850,1.4896682370208772e-05,0.00020097896892688443,GO_BP
GOBP_INORGANIC_ANION_TRANSPORT,6,165,182,57622,ENSG00000016490;ENSG00000016602;ENSG00000091138;ENSG00000106483;ENSG00000154269;ENSG00000155850,1.5418613640980217e-05,0.00020455360763700422,GO_BP
GOBP_SECRETION,13,1012,182,57622,ENSG00000100604;ENSG00000105664;ENSG00000118785;ENSG00000137673;ENSG00000163586;ENSG00000165376;ENSG00000170835;ENSG00000171431;ENSG00000183844;ENSG00000188257;ENSG00000188373;ENSG00000198788;ENSG00000204936,2.286569309635925e-05,0.00029837855253609774,GO_BP
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS,5,108,182,57622,ENSG00000073737;ENSG00000163586;ENSG00000170835;ENSG00000196616;ENSG00000248144,2.5484312495687342e-05,0.0003219922658185258,GO_BP
GOBP_REGULATION_OF_PH,5,108,182,57622,ENSG00000066230;ENSG00000080493;ENSG00000091138;ENSG00000104267;ENSG00000166869,2.5484312495687342e-05,0.0003219922658185258,GO_BP
GOBP_RESPONSE_TO_BMP,6,185,182,57622,ENSG00000101144;ENSG00000105664;ENSG00000106483;ENSG00000114374;ENSG00000145423;ENSG00000243709,2.9371210727475715e-05,0.0003542346021071314,GO_BP
GOBP_AMIDE_METABOLIC_PROCESS,9,490,182,57622,ENSG00000015413;ENSG00000112818;ENSG00000134240;ENSG00000136872;ENSG00000163586;ENSG00000164398;ENSG00000166825;ENSG00000170835;ENSG00000175426,2.916213914715946e-05,0.0003542346021071314,GO_BP
GOBP_REGULATION_OF_RESPIRATORY_BURST,3,19,182,57622,ENSG00000132465;ENSG00000211890;ENSG00000211895,2.8934239324967485e-05,0.0003542346021071314,GO_BP
GOBP_COLLAGEN_METABOLIC_PROCESS,5,112,182,57622,ENSG00000137673;ENSG00000149968;ENSG00000167755;ENSG00000196611;ENSG00000275896,3.035961249694108e-05,0.00036069032160544924,GO_BP
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,10,619,182,57622,ENSG00000154269;ENSG00000211592;ENSG00000211679;ENSG00000211890;ENSG00000211892;ENSG00000211893;ENSG00000211895;ENSG00000211896;ENSG00000211897;ENSG00000211899,3.122003895971217e-05,0.00036545810311663067,GO_BP
GOBP_GRANULOCYTE_ACTIVATION,4,57,182,57622,ENSG00000154269;ENSG00000169429;ENSG00000188257;ENSG00000204936,3.3369632721317436e-05,0.0003849598209589664,GO_BP
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,6,191,182,57622,ENSG00000015413;ENSG00000131730;ENSG00000140274;ENSG00000140279;ENSG00000163586;ENSG00000166165,3.511080806333811e-05,0.00039926004597738766,GO_BP
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS,12,919,182,57622,ENSG00000066405;ENSG00000105664;ENSG00000118785;ENSG00000145113;ENSG00000148346;ENSG00000148600;ENSG00000160182;ENSG00000163586;ENSG00000184956;ENSG00000188257;ENSG00000188373;ENSG00000198788,4.0571056489424075e-05,0.0004548529713462192,GO_BP
GOBP_TISSUE_MORPHOGENESIS,10,651,182,57622,ENSG00000060718;ENSG00000101144;ENSG00000108244;ENSG00000140807;ENSG00000145423;ENSG00000148346;ENSG00000163017;ENSG00000171431;ENSG00000184292;ENSG00000206075,4.757483372890252e-05,0.0005196550707084796,GO_BP
GOBP_CELL_MOTILITY,18,1938,182,57622,ENSG00000015413;ENSG00000100604;ENSG00000101144;ENSG00000114374;ENSG00000137673;ENSG00000140274;ENSG00000140279;ENSG00000140807;ENSG00000145423;ENSG00000145824;ENSG00000148346;ENSG00000149968;ENSG00000163735;ENSG00000169429;ENSG00000183734;ENSG00000184292;ENSG00000188373;ENSG00000204936,4.7656809248390716e-05,0.0005196550707084796,GO_BP
GOBP_EPITHELIUM_DEVELOPMENT,14,1260,182,57622,ENSG00000073737;ENSG00000101144;ENSG00000106483;ENSG00000108244;ENSG00000124102;ENSG00000124882;ENSG00000140807;ENSG00000145423;ENSG00000148346;ENSG00000171431;ENSG00000172016;ENSG00000184292;ENSG00000187908;ENSG00000206075,5.336786721557268e-05,0.0005740651662648088,GO_BP
GOBP_DISRUPTION_OF_CELLULAR_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,2,4,182,57622,ENSG00000164816;ENSG00000164822,5.928181615055825e-05,0.0006291776754112583,GO_BP
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,4,67,182,57622,ENSG00000137673;ENSG00000149968;ENSG00000196611;ENSG00000275896,6.317620421108243e-05,0.0006616876125266002,GO_BP
